,ligand,receptor,Source,evidence,type,LR
21165,CCL7,CXCR1,omnipath,,ligand,CCL7_CXCR1
21166,PDCD1,CD4,omnipath,,cell_adhesion,PDCD1_CD4
21167,JAK1,MAP3K11,omnipath,,cell_adhesion,JAK1_MAP3K11
21168,SOCS2,IL12RB2,omnipath,,ligand,SOCS2_IL12RB2
21169,PTK2,SMYD2,omnipath,,cell_adhesion,PTK2_SMYD2
21170,PDGFB,JAK1,omnipath,,ligand,PDGFB_JAK1
21171,THPO,JAK2,omnipath,,ligand,THPO_JAK2
21172,NGFR,PLCG1,omnipath,,activating_cofactor,NGFR_PLCG1
21173,IFNG,XDH,omnipath,,ligand,IFNG_XDH
21174,SPP1,ITGA8,omnipath,,ligand,SPP1_ITGA8
21175,TLR4,MAP4K4,omnipath,,cell_adhesion,TLR4_MAP4K4
21176,CHAD,ITGB3,omnipath,,ecm,CHAD_ITGB3
21177,TLN1,PIK3R1,omnipath,,ligand,TLN1_PIK3R1
21178,FGF16,MET,omnipath,,ligand,FGF16_MET
21179,FGF6,MET,omnipath,,ligand,FGF6_MET
21180,IL2,DPP4,omnipath,,ligand,IL2_DPP4
21181,CRLF2,JAK3,omnipath,,ligand,CRLF2_JAK3
21182,GNAI1,PIK3R1,omnipath,,cell_adhesion,GNAI1_PIK3R1
21183,TFF1,ITGB1,omnipath,,ligand,TFF1_ITGB1
21184,EPHA3,PPP5C,omnipath,,ligand,EPHA3_PPP5C
21185,TGFB1,AR,omnipath,,ligand,TGFB1_AR
21186,MET,PIK3R3,omnipath,,cell_adhesion,MET_PIK3R3
21187,F2,PLCB1,omnipath,,ecm_regulator,F2_PLCB1
21188,EDNRB,COL1A2,omnipath,,cell_adhesion,EDNRB_COL1A2
21189,TGFBR2,AKT3,omnipath,,cell_adhesion,TGFBR2_AKT3
21190,CCL27,CXCR3,omnipath,,ligand,CCL27_CXCR3
21191,FGFR2,PIK3CB,omnipath,,cell_surface_ligand,FGFR2_PIK3CB
21192,IFNG,MMP13,omnipath,,ligand,IFNG_MMP13
21193,HGF,SPHK1,omnipath,,ligand,HGF_SPHK1
21194,PDGFD,SPHK1,omnipath,,ligand,PDGFD_SPHK1
21195,ADCY6,PRKACA,omnipath,,cell_surface_enzyme,ADCY6_PRKACA
21196,HLA-A,KLRC3,omnipath,,ligand,HLA-A_KLRC3
21197,CCL17,CCR10,omnipath,,ligand,CCL17_CCR10
21198,FGF12,PDGFRA,omnipath,,ligand,FGF12_PDGFRA
21199,PTPRM,PIP5K1C,omnipath,,cell_surface_ligand,PTPRM_PIP5K1C
21200,LAMB4,ITGB6,omnipath,,ecm,LAMB4_ITGB6
21201,LCK,FGR,omnipath,,cell_surface_ligand,LCK_FGR
21202,PTPN13,FYN,omnipath,,cell_adhesion,PTPN13_FYN
21203,SDC2,MAPK8,omnipath,,ligand,SDC2_MAPK8
21204,JUP,PIP5K1A,omnipath,,ecm,JUP_PIP5K1A
21205,CDKN2A,HDAC1,omnipath,,adhesion,CDKN2A_HDAC1
21206,IL3,MPO,omnipath,,ligand,IL3_MPO
21207,IL2RA,TNFRSF9,omnipath,,cell_adhesion,IL2RA_TNFRSF9
21208,ITGA2,CRKL,omnipath,,adhesion,ITGA2_CRKL
21209,IFNG,PPARG,omnipath,,ligand,IFNG_PPARG
21210,GNAS,ADCY4,omnipath,,cell_adhesion,GNAS_ADCY4
21211,HLA-E,KLRC4,omnipath,,ligand,HLA-E_KLRC4
21212,ZYX,PIK3R1,omnipath,,cell_adhesion,ZYX_PIK3R1
21213,LAMA2,ITGA5,omnipath,,ecm,LAMA2_ITGA5
21214,HCST,PIK3CB,omnipath,,cell_surface_ligand,HCST_PIK3CB
21215,VEGFA,IGF1R,omnipath,,ligand,VEGFA_IGF1R
21216,CALML3,ADCY1,omnipath,,ligand,CALML3_ADCY1
21217,CCL28,CXCR4,omnipath,,ligand,CCL28_CXCR4
21218,PDGFA,ERBB2,omnipath,,ligand,PDGFA_ERBB2
21219,LAMA3,ITGA10,omnipath,,ecm,LAMA3_ITGA10
21220,IGF1,SOS1,omnipath,,ligand,IGF1_SOS1
21221,CCL1,CXCR5,omnipath,,ligand,CCL1_CXCR5
21222,BDNF,PIK3CA,omnipath,,ligand,BDNF_PIK3CA
21223,CCL23,CXCR6,omnipath,,ligand,CCL23_CXCR6
21224,APLP2,CCR5,omnipath,,cell_surface_ligand,APLP2_CCR5
21225,LAMA4,ITGA5,omnipath,,ecm,LAMA4_ITGA5
21226,TNFRSF10A,IKBKB,omnipath,,cell_surface_ligand,TNFRSF10A_IKBKB
21227,CSF2,HDC,omnipath,,ligand,CSF2_HDC
21228,NPPA,PRKG1,omnipath,,ligand,NPPA_PRKG1
21229,CXCL16,XCR1,omnipath,,cell_surface_ligand,CXCL16_XCR1
21230,LAMC1,ITGB6,omnipath,,ecm,LAMC1_ITGB6
21231,SYT1,CD40,omnipath,,cell_adhesion,SYT1_CD40
21232,COL6A2,ITGA7,omnipath,,ecm,COL6A2_ITGA7
21233,CXCL1,CCR2,omnipath,,ligand,CXCL1_CCR2
21234,GNB1,PIK3R1,omnipath,,cell_adhesion,GNB1_PIK3R1
21235,EGF,CTNNB1,omnipath,,ligand,EGF_CTNNB1
21236,VTN,PTK2B,omnipath,,ecm,VTN_PTK2B
21237,TGFB1,PAK2,omnipath,,ligand,TGFB1_PAK2
21238,CXCL1,CCR10,omnipath,,ligand,CXCL1_CCR10
21239,ADAM9,TNFSF11,omnipath,,ecm_regulator,ADAM9_TNFSF11
21240,COL1A1,ITGA4,omnipath,,ecm,COL1A1_ITGA4
21241,CXCL6,CXCR4,omnipath,,ligand,CXCL6_CXCR4
21242,TNXB,ITGA1,omnipath,,ecm,TNXB_ITGA1
21243,TNF,VCAM1,omnipath,,ligand,TNF_VCAM1
21244,SPP1,ITGA10,omnipath,,ligand,SPP1_ITGA10
21245,FGFR4,UHMK1,omnipath,,ligand,FGFR4_UHMK1
21246,SERPINF2,ATP2A2,omnipath,,ecm_regulator,SERPINF2_ATP2A2
21247,CCN2,F2RL1,omnipath,,ligand,CCN2_F2RL1
21248,GNAI1,MAPK14,omnipath,,cell_adhesion,GNAI1_MAPK14
21249,HLA-B,KLRC2,omnipath,,ligand,HLA-B_KLRC2
21250,GNAI1,PTK6,omnipath,,cell_adhesion,GNAI1_PTK6
21251,NTF4,STAT3,omnipath,,ligand,NTF4_STAT3
21252,CCL5,PLD1,omnipath,,ligand,CCL5_PLD1
21253,CSF3R,JAK3,omnipath,,ligand,CSF3R_JAK3
21254,ELANE,IRAK1,omnipath,,secreted_enzyme,ELANE_IRAK1
21255,COL1A1,ITGB4,omnipath,,ecm,COL1A1_ITGB4
21256,ITGA4,CRKL,omnipath,,adhesion,ITGA4_CRKL
21257,BAMBI,FKBP1A,omnipath,,activating_cofactor,BAMBI_FKBP1A
21258,MAPK15,CBL,omnipath,,tight_junction,MAPK15_CBL
21259,CCL17,CCR2,omnipath,,ligand,CCL17_CCR2
21260,COMP,ITGA8,omnipath,,ecm,COMP_ITGA8
21261,COL6A3,ITGB5,omnipath,,ecm,COL6A3_ITGB5
21262,HLA-B,KIR2DL2,omnipath,,ligand,HLA-B_KIR2DL2
21263,CXCL10,CXCR1,omnipath,,ligand,CXCL10_CXCR1
21264,IL2,TNFRSF1A,omnipath,,ligand,IL2_TNFRSF1A
21265,CXCL6,CXCR3,omnipath,,ligand,CXCL6_CXCR3
21266,PTH,KL,omnipath,,ligand,PTH_KL
21267,EDNRA,ADCY2,omnipath,,cell_adhesion,EDNRA_ADCY2
21268,OSM,LDLR,omnipath,,ligand,OSM_LDLR
21269,PDCD1,LCK,omnipath,,cell_adhesion,PDCD1_LCK
21270,CD86,ITK,omnipath,,cell_surface_ligand,CD86_ITK
21271,EGFR,MMP9,omnipath,,ligand_regulator,EGFR_MMP9
21272,ITGAV,SRC,omnipath,,ligand_regulator,ITGAV_SRC
21273,GP5,F9,omnipath,,cell_adhesion,GP5_F9
21274,IL15,ITGAL,omnipath,,ligand,IL15_ITGAL
21275,COL4A1,ITGB6,omnipath,,ecm,COL4A1_ITGB6
21276,SFRP4,FZD6,omnipath,,ligand,SFRP4_FZD6
21277,IFNAR2,JAK2,omnipath,,ligand,IFNAR2_JAK2
21278,HLA-C,KIR3DL2,omnipath,,ligand,HLA-C_KIR3DL2
21279,ROR2,MAPK9,omnipath,,activating_cofactor,ROR2_MAPK9
21280,FGF11,PDGFRB,omnipath,,ligand,FGF11_PDGFRB
21281,CXCR4,RAP2B,omnipath,,cell_adhesion,CXCR4_RAP2B
21282,PF4,CCR7,omnipath,,ligand,PF4_CCR7
21283,ELANE,EGFR,omnipath,,secreted_enzyme,ELANE_EGFR
21284,BMPR1A,PRKCD,omnipath,,cell_adhesion,BMPR1A_PRKCD
21285,TGFB1,CCR5,omnipath,,ligand,TGFB1_CCR5
21286,S1PR1,PIK3CA,omnipath,,cell_adhesion,S1PR1_PIK3CA
21287,EGF,CALM1,omnipath,,ligand,EGF_CALM1
21288,EGF,CALM3,omnipath,,ligand,EGF_CALM3
21289,EGF,CALM2,omnipath,,ligand,EGF_CALM2
21290,CIRBP,MAPK3,omnipath,,ligand,CIRBP_MAPK3
21291,APC,F8,omnipath,,cell_adhesion,APC_F8
21292,ITGA8,CRKL,omnipath,,adhesion,ITGA8_CRKL
21293,ITGB3,MAP3K1,omnipath,,ligand_regulator,ITGB3_MAP3K1
21294,ADIPOQ,NOS3,omnipath,,ligand,ADIPOQ_NOS3
21295,NPPA,REN,omnipath,,ligand,NPPA_REN
21296,PTPN13,ERBB2,omnipath,,cell_adhesion,PTPN13_ERBB2
21297,COL4A2,ITGA5,omnipath,,ecm,COL4A2_ITGA5
21298,IL12RB1,JAK3,omnipath,,cell_adhesion,IL12RB1_JAK3
21299,CTF1,IL6ST&OSMR,omnipath,,ligand,CTF1_IL6ST&OSMR
21300,OSM,IL27RA&IL6ST,omnipath,,ligand,OSM_IL27RA&IL6ST
21301,LEP,EPOR,omnipath,,ligand,LEP_EPOR
21302,RNF43,FZD8,omnipath,,inhibitory_cofactor,RNF43_FZD8
21303,IL31,IL6ST&LIFR,omnipath,,ligand,IL31_IL6ST&LIFR
21304,HJV,BMPR1A&BMPR2,omnipath,,cell_adhesion,HJV_BMPR1A&BMPR2
21305,IL31,IL13RA1&IL13RA2&IL4R,omnipath,,ligand,IL31_IL13RA1&IL13RA2&IL4R
21306,ARF1,STING1,omnipath,,cell_surface_ligand,ARF1_STING1
21307,IL6,IL27RA&IL6ST,omnipath,,ligand,IL6_IL27RA&IL6ST
21308,DAB1,PIK3CD,omnipath,,cell_adhesion,DAB1_PIK3CD
21309,IL23A,IL12RB1&IL12RB2,omnipath,,ligand,IL23A_IL12RB1&IL12RB2
21310,TNFRSF1A,RIPK1&TRADD&TRAF2,omnipath,,ligand,TNFRSF1A_RIPK1&TRADD&TRAF2
21311,IL12B,IL12RB1&IL23R,omnipath,,ligand,IL12B_IL12RB1&IL23R
21312,OSM,IL31RA&OSMR,omnipath,,ligand,OSM_IL31RA&OSMR
21313,GDF7,ACVR1&BMPR2,omnipath,,ligand,GDF7_ACVR1&BMPR2
21314,RNF43,FZD6,omnipath,,inhibitory_cofactor,RNF43_FZD6
21315,TLR4,MYD88&TIRAP,omnipath,,cell_adhesion,TLR4_MYD88&TIRAP
21316,CALM1,CAMK1D,omnipath,,cell_adhesion,CALM1_CAMK1D
21317,CALM3,CAMK1D,omnipath,,cell_adhesion,CALM3_CAMK1D
21318,CALM2,CAMK1D,omnipath,,cell_adhesion,CALM2_CAMK1D
21319,ENG,ACVRL1&BMPR2,omnipath,,activating_cofactor,ENG_ACVRL1&BMPR2
21320,ZNRF3,FZD7,omnipath,,inhibitory_cofactor,ZNRF3_FZD7
21321,IL11,CNTFR&IL6ST,omnipath,,ligand,IL11_CNTFR&IL6ST
21322,POMC,MC2R&MRAP,omnipath,,ligand,POMC_MC2R&MRAP
21323,IL11,IL27RA&IL6ST,omnipath,,ligand,IL11_IL27RA&IL6ST
21324,IL31,IL11RA&IL6ST,omnipath,,ligand,IL31_IL11RA&IL6ST
21325,LEP,GHR,omnipath,,ligand,LEP_GHR
21326,BMP2,ACVR1&BMPR2,omnipath,,ligand,BMP2_ACVR1&BMPR2
21327,CALM1,CAMK1G,omnipath,,cell_adhesion,CALM1_CAMK1G
21328,CALM3,CAMK1G,omnipath,,cell_adhesion,CALM3_CAMK1G
21329,CALM2,CAMK1G,omnipath,,cell_adhesion,CALM2_CAMK1G
21330,CLCF1,IL27RA&IL6ST,omnipath,,ligand,CLCF1_IL27RA&IL6ST
21331,CTF1,IL27RA&IL6ST,omnipath,,ligand,CTF1_IL27RA&IL6ST
21332,TNFSF14,TNFRSF1B,omnipath,,ligand,TNFSF14_TNFRSF1B
21333,GDF5,ACVR1&ACVR2A,omnipath,,ligand,GDF5_ACVR1&ACVR2A
21334,YWHAQ,ARAF,omnipath,,cell_adhesion,YWHAQ_ARAF
21335,TFR2,ACVR1&ACVR2B,omnipath,,cell_adhesion,TFR2_ACVR1&ACVR2B
21336,CLCF1,IL6R&IL6ST,omnipath,,ligand,CLCF1_IL6R&IL6ST
21337,LEP,CSF3R,omnipath,,ligand,LEP_CSF3R
21338,TFR2,ACVR1&BMPR2,omnipath,,cell_adhesion,TFR2_ACVR1&BMPR2
21339,IL6,IL6ST&OSMR,omnipath,,ligand,IL6_IL6ST&OSMR
21340,IL6,CNTFR&IL6ST,omnipath,,ligand,IL6_CNTFR&IL6ST
21341,TLN1&VCL,ACTB,omnipath,,ligand,TLN1&VCL_ACTB
21342,LIF,IL6ST&OSMR,omnipath,,ligand,LIF_IL6ST&OSMR
21343,FYN,PIK3CB,omnipath,,ligand,FYN_PIK3CB
21344,ADRB2,GNAI2,omnipath,,cell_adhesion,ADRB2_GNAI2
21345,GH2,EPOR,omnipath,,ligand,GH2_EPOR
21346,IL12RB1&IL23R,JAK2&TYK2,omnipath,,cell_adhesion,IL12RB1&IL23R_JAK2&TYK2
21347,IL6,IL31RA&OSMR,omnipath,,ligand,IL6_IL31RA&OSMR
21348,CSF3,LEPR,omnipath,,ligand,CSF3_LEPR
21349,CD40,TRAF2&TRAF3,omnipath,,adhesion,CD40_TRAF2&TRAF3
21350,CSF3,MPL,omnipath,,ligand,CSF3_MPL
21351,IL12A,IL12RB1&IL12RB2,omnipath,,ligand,IL12A_IL12RB1&IL12RB2
21352,CSF3,PRLR,omnipath,,ligand,CSF3_PRLR
21353,BOC,PTCH1&SHH,omnipath,,activating_cofactor,BOC_PTCH1&SHH
21354,IFNAR1&IFNAR2,JAK1&TYK2,omnipath,,cell_adhesion,IFNAR1&IFNAR2_JAK1&TYK2
21355,IL6R&IL6ST,JAK1&JAK2&TYK2,omnipath,,ligand,IL6R&IL6ST_JAK1&JAK2&TYK2
21356,TFR2,BMPR1A&BMPR2,omnipath,,cell_adhesion,TFR2_BMPR1A&BMPR2
21357,BMP2,ACVR1&ACVR2A,omnipath,,ligand,BMP2_ACVR1&ACVR2A
21358,SRC,FCGR3B,omnipath,,cell_adhesion,SRC_FCGR3B
21359,TNFSF10,FAS,omnipath,,ligand,TNFSF10_FAS
21360,EPO,CSF3R,omnipath,,ligand,EPO_CSF3R
21361,PRL,MPL,omnipath,,ligand,PRL_MPL
21362,CDON,PTCH1&SHH,omnipath,,activating_cofactor,CDON_PTCH1&SHH
21363,LEP,PRLR,omnipath,,ligand,LEP_PRLR
21364,IL13,IL13RA1&IL13RA2&IL4R,omnipath,,ligand,IL13_IL13RA1&IL13RA2&IL4R
21365,HJV,ACVR1&ACVR2B,omnipath,,cell_adhesion,HJV_ACVR1&ACVR2B
21366,FGFR4,PIK3CB,omnipath,,ligand,FGFR4_PIK3CB
21367,LIF,IL13RA1&IL13RA2&IL4R,omnipath,,ligand,LIF_IL13RA1&IL13RA2&IL4R
21368,AGER,KRAS,omnipath,,cell_adhesion,AGER_KRAS
21369,OSM,CNTFR&IL6ST,omnipath,,ligand,OSM_CNTFR&IL6ST
21370,LRP2,PTCH1&SHH,omnipath,,activating_cofactor,LRP2_PTCH1&SHH
21371,PRL,LEPR,omnipath,,ligand,PRL_LEPR
21372,IL6,IL6ST&LIFR,omnipath,,ligand,IL6_IL6ST&LIFR
21373,IL13,IL6R&IL6ST,omnipath,,ligand,IL13_IL6R&IL6ST
21374,BMP4,ACVR1&BMPR2,omnipath,,ligand,BMP4_ACVR1&BMPR2
21375,LPAR4,GNA11,omnipath,,cell_adhesion,LPAR4_GNA11
21376,HFE,ACVR1&BMPR2,omnipath,,cell_surface_ligand,HFE_ACVR1&BMPR2
21377,IL6ST&OSMR,JAK1&JAK2&TYK2,omnipath,,cell_adhesion,IL6ST&OSMR_JAK1&JAK2&TYK2
21378,FGFR3,PIK3CD,omnipath,,ligand,FGFR3_PIK3CD
21379,TFR2,ACVR2B&BMPR1A,omnipath,,cell_adhesion,TFR2_ACVR2B&BMPR1A
21380,FGFR3,PIK3CB,omnipath,,ligand,FGFR3_PIK3CB
21381,IL11,IL31RA&OSMR,omnipath,,ligand,IL11_IL31RA&OSMR
21382,CLCF1,IL13RA1&IL13RA2&IL4R,omnipath,,ligand,CLCF1_IL13RA1&IL13RA2&IL4R
21383,LIF,IL27RA&IL6ST,omnipath,,ligand,LIF_IL27RA&IL6ST
21384,RNF43,FZD7,omnipath,,inhibitory_cofactor,RNF43_FZD7
21385,THPO,LEPR,omnipath,,ligand,THPO_LEPR
21386,ZNRF3,FZD3,omnipath,,inhibitory_cofactor,ZNRF3_FZD3
21387,FYN,PIK3CD,omnipath,,ligand,FYN_PIK3CD
21388,CXCR4,GNAQ,omnipath,,cell_adhesion,CXCR4_GNAQ
21389,OSM,IL6R&IL6ST,omnipath,,ligand,OSM_IL6R&IL6ST
21390,IL6ST&LIFR,JAK1&JAK2&TYK2,omnipath,,ligand,IL6ST&LIFR_JAK1&JAK2&TYK2
21391,GDF6,ACVR1&BMPR2,omnipath,,ligand,GDF6_ACVR1&BMPR2
21392,IL27,IL11RA&IL6ST,omnipath,,ligand,IL27_IL11RA&IL6ST
21393,RNF43,FZD3,omnipath,,inhibitory_cofactor,RNF43_FZD3
21394,CTF1,CNTFR&IL6ST,omnipath,,ligand,CTF1_CNTFR&IL6ST
21395,CTF1,IL31RA&OSMR,omnipath,,ligand,CTF1_IL31RA&OSMR
21396,CTF1,IL6R&IL6ST,omnipath,,ligand,CTF1_IL6R&IL6ST
21397,IL12A,IL12RB1&IL23R,omnipath,,ligand,IL12A_IL12RB1&IL23R
21398,IL31,IL6R&IL6ST,omnipath,,ligand,IL31_IL6R&IL6ST
21399,PRL,CSF3R,omnipath,,ligand,PRL_CSF3R
21400,IL11,IL6ST&OSMR,omnipath,,ligand,IL11_IL6ST&OSMR
21401,GH2,LEPR,omnipath,,ligand,GH2_LEPR
21402,CLCF1,IL31RA&OSMR,omnipath,,ligand,CLCF1_IL31RA&OSMR
21403,GDF6,ACVR1&ACVR2A,omnipath,,ligand,GDF6_ACVR1&ACVR2A
21404,IL11,IL13RA1&IL13RA2&IL4R,omnipath,,ligand,IL11_IL13RA1&IL13RA2&IL4R
21405,CSF3,GHR,omnipath,,ligand,CSF3_GHR
21406,IFNGR2,JAK1&JAK2,omnipath,,cell_adhesion,IFNGR2_JAK1&JAK2
21407,BMP4,ACVR1&ACVR2A,omnipath,,ligand,BMP4_ACVR1&ACVR2A
21408,GH2,MPL,omnipath,,ligand,GH2_MPL
21409,GAS1,PTCH1&SHH,omnipath,,activating_cofactor,GAS1_PTCH1&SHH
21410,IL13,IL27RA&IL6ST,omnipath,,ligand,IL13_IL27RA&IL6ST
21411,THPO,CSF3R,omnipath,,ligand,THPO_CSF3R
21412,IL27,IL31RA&OSMR,omnipath,,ligand,IL27_IL31RA&OSMR
21413,IL27,IL6ST&LIFR,omnipath,,ligand,IL27_IL6ST&LIFR
21414,LIF,IL6R&IL6ST,omnipath,,ligand,LIF_IL6R&IL6ST
21415,RNF43,FZD9,omnipath,,inhibitory_cofactor,RNF43_FZD9
21416,IL13,IL11RA&IL6ST,omnipath,,ligand,IL13_IL11RA&IL6ST
21417,RNF43,FZD4,omnipath,,inhibitory_cofactor,RNF43_FZD4
21418,CLCF1,IL11RA&IL6ST,omnipath,,ligand,CLCF1_IL11RA&IL6ST
21419,THPO,PRLR,omnipath,,ligand,THPO_PRLR
21420,ENG,ACVR2A&ACVRL1,omnipath,,activating_cofactor,ENG_ACVR2A&ACVRL1
21421,FGFR4,PIK3CD,omnipath,,ligand,FGFR4_PIK3CD
21422,SERPINE2,PLAT,omnipath,,ecm_regulator,SERPINE2_PLAT
21423,IL13,IL6ST&LIFR,omnipath,,ligand,IL13_IL6ST&LIFR
21424,SMO,EVC2&SMO,omnipath,,cell_adhesion,SMO_EVC2&SMO
21425,HFE,ACVR1&ACVR2B,omnipath,,cell_surface_ligand,HFE_ACVR1&ACVR2B
21426,IFNGR1,JAK1&JAK2,omnipath,,cell_adhesion,IFNGR1_JAK1&JAK2
21427,GDF5,ACVR1&BMPR2,omnipath,,ligand,GDF5_ACVR1&BMPR2
21428,IL13,IL31RA&OSMR,omnipath,,ligand,IL13_IL31RA&OSMR
21429,IL27,IL6R&IL6ST,omnipath,,ligand,IL27_IL6R&IL6ST
21430,IL27,IL13RA1&IL13RA2&IL4R,omnipath,,ligand,IL27_IL13RA1&IL13RA2&IL4R
21431,HJV,ACVR1&BMPR2,omnipath,,cell_adhesion,HJV_ACVR1&BMPR2
21432,TNFSF14,TNFRSF1A,omnipath,,ligand,TNFSF14_TNFRSF1A
21433,SRC,FCGR3A,omnipath,,cell_adhesion,SRC_FCGR3A
21434,CLCF1,CNTFR&IL6ST,omnipath,,ligand,CLCF1_CNTFR&IL6ST
21435,RNF43,FZD1,omnipath,,inhibitory_cofactor,RNF43_FZD1
21436,EPO,LEPR,omnipath,,ligand,EPO_LEPR
21437,PRL,EPOR,omnipath,,ligand,PRL_EPOR
21438,GH1,MPL,omnipath,,ligand,GH1_MPL
21439,THPO,GHR,omnipath,,ligand,THPO_GHR
21440,HFE,ACVR2B&BMPR1A,omnipath,,cell_surface_ligand,HFE_ACVR2B&BMPR1A
21441,GH1,CSF3R,omnipath,,ligand,GH1_CSF3R
21442,HJV,ACVR2B&BMPR1A,omnipath,,cell_adhesion,HJV_ACVR2B&BMPR1A
21443,CLCF1,IL6ST&OSMR,omnipath,,ligand,CLCF1_IL6ST&OSMR
21444,CTF1,IL13RA1&IL13RA2&IL4R,omnipath,,ligand,CTF1_IL13RA1&IL13RA2&IL4R
21445,EPO,GHR,omnipath,,ligand,EPO_GHR
21446,THPO,EPOR,omnipath,,ligand,THPO_EPOR
21447,SERPINE2,PLAU,omnipath,,ecm_regulator,SERPINE2_PLAU
21448,EPO,MPL,omnipath,,ligand,EPO_MPL
21449,JAK1&JAK2,STAT3,omnipath,,cell_adhesion,JAK1&JAK2_STAT3
21450,LEP,MPL,omnipath,,ligand,LEP_MPL
21451,AGTR1,CYBB,omnipath,,cell_adhesion,AGTR1_CYBB
21452,INHBA,ACVR1C&ACVR2B,omnipath,,ligand,INHBA_ACVR1C&ACVR2B
21453,HFE,BMPR1A&BMPR2,omnipath,,cell_surface_ligand,HFE_BMPR1A&BMPR2
21454,BMP2,ACVR1&ACVR2B,omnipath,,ligand,BMP2_ACVR1&ACVR2B
21455,PRL,GHR,omnipath,,ligand,PRL_GHR
21456,SERPING1,PLAU,omnipath,,ecm_regulator,SERPING1_PLAU
21457,LIF,IL11RA&IL6ST,omnipath,,ligand,LIF_IL11RA&IL6ST
21458,OSM,IL13RA1&IL13RA2&IL4R,omnipath,,ligand,OSM_IL13RA1&IL13RA2&IL4R
21459,TLR2,MYD88&TIRAP,omnipath,,cell_adhesion,TLR2_MYD88&TIRAP
21460,CSF3,EPOR,omnipath,,ligand,CSF3_EPOR
21461,GDF5,ACVR1&ACVR2B,omnipath,,ligand,GDF5_ACVR1&ACVR2B
21462,CNTFR&IL6ST,JAK1&JAK2&TYK2,omnipath,,cell_adhesion,CNTFR&IL6ST_JAK1&JAK2&TYK2
21463,IL11,IL6ST&LIFR,omnipath,,ligand,IL11_IL6ST&LIFR
21464,IL6,IL11RA&IL6ST,omnipath,,ligand,IL6_IL11RA&IL6ST
21465,CLCF1,IL6ST&LIFR,omnipath,,ligand,CLCF1_IL6ST&LIFR
21466,EPO,PRLR,omnipath,,ligand,EPO_PRLR
21467,SERPINB2,PLAT,omnipath,,ecm_regulator,SERPINB2_PLAT
21468,BMP4,ACVR1&ACVR2B,omnipath,,ligand,BMP4_ACVR1&ACVR2B
21469,GDF7,ACVR1&ACVR2B,omnipath,,ligand,GDF7_ACVR1&ACVR2B
21470,IL27,IL6ST&OSMR,omnipath,,ligand,IL27_IL6ST&OSMR
21471,RNF43,FZD5,omnipath,,inhibitory_cofactor,RNF43_FZD5
21472,GDF7,ACVR1&ACVR2A,omnipath,,ligand,GDF7_ACVR1&ACVR2A
21473,GH2,CSF3R,omnipath,,ligand,GH2_CSF3R
21474,IL13,CNTFR&IL6ST,omnipath,,ligand,IL13_CNTFR&IL6ST
21475,IL31,IL6ST&OSMR,omnipath,,ligand,IL31_IL6ST&OSMR
21476,LIF,CNTFR&IL6ST,omnipath,,ligand,LIF_CNTFR&IL6ST
21477,TNF,TNFRSF14,omnipath,,ligand,TNF_TNFRSF14
21478,IL27,CNTFR&IL6ST,omnipath,,ligand,IL27_CNTFR&IL6ST
21479,IL27,IL27RA&IL6ST,omnipath,,ligand,IL27_IL27RA&IL6ST
21480,IL31,IL27RA&IL6ST,omnipath,,ligand,IL31_IL27RA&IL6ST
21481,LIF,IL31RA&OSMR,omnipath,,ligand,LIF_IL31RA&OSMR
21482,PRNP,CAV3,omnipath,,cell_adhesion,PRNP_CAV3
21483,IL11,IL6R&IL6ST,omnipath,,ligand,IL11_IL6R&IL6ST
21484,ZNRF3,FZD1,omnipath,,inhibitory_cofactor,ZNRF3_FZD1
21485,OSM,IL11RA&IL6ST,omnipath,,ligand,OSM_IL11RA&IL6ST
21486,LPAR4,GNA13,omnipath,,cell_adhesion,LPAR4_GNA13
21487,IL31,CNTFR&IL6ST,omnipath,,ligand,IL31_CNTFR&IL6ST
21488,IL6,IL13RA1&IL13RA2&IL4R,omnipath,,ligand,IL6_IL13RA1&IL13RA2&IL4R
21489,CTF1,IL11RA&IL6ST,omnipath,,ligand,CTF1_IL11RA&IL6ST
21490,LPAR1,GNA11,omnipath,,cell_adhesion,LPAR1_GNA11
21491,GDF6,ACVR1&ACVR2B,omnipath,,ligand,GDF6_ACVR1&ACVR2B
21492,INHBA,ACVR1C&ACVR2A,omnipath,,ligand,INHBA_ACVR1C&ACVR2A
21493,ZNRF3,FZD9,omnipath,,inhibitory_cofactor,ZNRF3_FZD9
21494,ITGAV&ITGB3,SRC,omnipath,,cell_surface_ligand,ITGAV&ITGB3_SRC
21495,DAB1,PIK3CB,omnipath,,cell_adhesion,DAB1_PIK3CB
21496,IL13,IL6ST&OSMR,omnipath,,ligand,IL13_IL6ST&OSMR
21497,CASR,GNAQ,omnipath,,cell_adhesion,CASR_GNAQ
21498,PTPN13,CASP10,omnipath,,cell_adhesion,PTPN13_CASP10
21499,MTNR1A,MAPK3,omnipath,,cell_surface_ligand,MTNR1A_MAPK3
21500,INSR,CTNNB1,omnipath,,ligand_regulator,INSR_CTNNB1
21501,F12,C3,omnipath,,ecm_regulator,F12_C3
21502,PLG,C3,omnipath,,ligand,PLG_C3
21503,IL1A,APP,omnipath,,ligand,IL1A_APP
21504,BCR,RGS12,omnipath,,cell_surface_ligand,BCR_RGS12
21505,BCR,CFTR,omnipath,,cell_surface_ligand,BCR_CFTR
21506,BCR,ATP2B1,omnipath,,cell_surface_ligand,BCR_ATP2B1
